id_transaction,date,id_client,id_produit,nom_produit,categorie,quantite,prix_unitaire,montant_total,region,mode_paiement,statut
T00716,2024-01-23,C0290,P009,Câble USB-C,Électronique,1,15.23,15.23,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00717,2024-11-28,C0032,P002,Jeans slim,Vêtements,1,60.45,60.45,Île-de-France,Carte bancaire,Livrée
T00718,2024-10-29,C0292,P001,T-shirt coton bio,Vêtements,2,24.28,48.56,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00719,2024-07-27,C0162,P009,Câble USB-C,Électronique,3,13.75,41.25,,Carte bancaire,Livrée
T00720,2024-08-16,C0132,P011,Roman policier,Livres,3,20.13,60.39,Occitanie,Carte bancaire,Livrée
T00721,2024-06-16,C0258,P002,Jeans slim,Vêtements,1,58.69,58.69,Bretagne,PayPal,Livrée
T00722,2024-12-25,C0071,P005,Ballon de foot,Sport,2,26.25,52.5,Grand Est,Carte bancaire,Annulée
T00723,2024-10-30,C0209,P002,Jeans slim,Vêtements,1,65.08,65.08,Île-de-France,Carte bancaire,Livrée
T00724,2024-02-06,C0228,P003,Pull laine merinos,Vêtements,1,85.97,85.97,Hauts-de-France,PayPal,Livrée
T00725,2024-03-14,C0085,P014,Parfum floral,Beauté,1,66.66,66.66,Île-de-France,Carte bancaire,Retournée
T00726,2024-01-14,C0091,P004,Chaussures running,Sport,2,103.49,206.98,PACA,Carte bancaire,Livrée
T00727,2024-06-16,C0083,P008,Enceinte portable,Électronique,5,71.2,356.0,Bretagne,Virement,Livrée
T00728,2024-08-02,C0073,P008,Enceinte portable,Électronique,1,75.74,75.74,Île-de-France,Carte bancaire,Livrée
T00729,2024-12-10,C0236,P007,Casque Bluetooth,Électronique,2,136.92,273.84,Île-de-France,Carte bancaire,Livrée
T00730,2024-02-29,C0176,P008,Enceinte portable,Électronique,5,74.09,370.45,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00731,2024-10-27,C0290,P004,Chaussures running,Sport,1,102.36,102.36,,Virement,Livrée
T00732,2024-07-10,C0091,P010,Livre cuisine italienne,Livres,1,24.97,24.97,PACA,Carte bancaire,Livrée
T00733,2024-12-26,C0210,P005,Ballon de foot,Sport,2,29.76,59.52,PACA,PayPal,Livrée
T00734,2024-10-10,C0204,P010,Livre cuisine italienne,Livres,1,24.92,24.92,Bretagne,Carte bancaire,Livrée
T00735,2024-07-13,C0011,P008,Enceinte portable,Électronique,2,69.94,139.88,Grand Est,Carte bancaire,Livrée
T00736,2024-10-22,C0274,P015,Rouge à lèvres,Beauté,1,20.88,20.88,PACA,Carte bancaire,Livrée
T00737,2024-05-19,C0288,P015,Rouge à lèvres,Beauté,4,21.06,84.24,Île-de-France,PayPal,Livrée
T00738,2024-09-19,C0162,P007,Casque Bluetooth,Électronique,1,152.16,152.16,Île-de-France,Carte bancaire,Livrée
T00739,2024-07-21,C0097,P006,Tapis de yoga,Sport,1,36.02,36.02,PACA,Carte bancaire,Livrée
T00740,2024-09-10,C0219,P010,Livre cuisine italienne,Livres,3,28.04,84.12,Île-de-France,Carte bancaire,Livrée
T00741,2024-01-14,C0120,P012,BD jeunesse,Livres,1,16.14,16.14,Nouvelle-Aquitaine,PayPal,Livrée
T00742,2024-08-25,C0182,P004,Chaussures running,Sport,1,123.0,123.0,Occitanie,Carte bancaire,Retournée
T00743,2024-11-11,C0228,P005,Ballon de foot,Sport,1,26.56,26.56,Grand Est,Carte bancaire,En cours
T00744,2024-07-07,C0265,P009,Câble USB-C,Électronique,1,14.67,14.67,Île-de-France,Virement,Livrée
T00745,2024-11-18,C0015,P009,Câble USB-C,Électronique,1,14.11,14.11,Nouvelle-Aquitaine,Carte bancaire,Annulée
T00746,2024-04-10,C0216,P009,Câble USB-C,Électronique,2,13.78,27.56,Île-de-France,Chèque cadeau,Livrée
T00747,2024-11-11,C0054,P013,Crème hydratante,Beauté,1,32.75,32.75,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00748,2024-03-28,C0068,P015,Rouge à lèvres,Beauté,1,23.07,23.07,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00749,2024-08-13,C0223,P002,Jeans slim,Vêtements,1,56.15,56.15,Auvergne-Rhône-Alpes,PayPal,Livrée
T00750,2024-06-06,C0292,P013,Crème hydratante,Beauté,3,33.78,101.34,PACA,Carte bancaire,Annulée
T00751,2024-11-23,C0223,P009,Câble USB-C,Électronique,1,13.57,13.57,Grand Est,Carte bancaire,Livrée
T00752,2024-10-23,C0196,P007,Casque Bluetooth,Électronique,1,137.83,137.83,PACA,PayPal,Livrée
T00753,2024-08-17,C0267,P013,Crème hydratante,Beauté,1,31.34,31.34,Île-de-France,Carte bancaire,Livrée
T00754,2024-04-30,C0142,P010,Livre cuisine italienne,Livres,1,28.84,28.84,Grand Est,Virement,En cours
T00755,2024-08-06,C0277,P012,BD jeunesse,Livres,1,18.32,18.32,Nouvelle-Aquitaine,Chèque cadeau,Livrée
T00756,2024-08-21,C0206,P014,Parfum floral,Beauté,1,72.2,72.2,Île-de-France,Carte bancaire,Livrée
T00757,2024-12-12,C0266,P005,Ballon de foot,Sport,2,25.74,51.48,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00758,2024-01-12,C0003,P013,Crème hydratante,Beauté,1,34.8,34.8,Occitanie,Carte bancaire,Livrée
T00759,2024-05-25,C0199,P010,Livre cuisine italienne,Livres,2,27.91,55.82,Grand Est,Carte bancaire,Livrée
T00760,2024-09-13,C0294,P008,Enceinte portable,Électronique,1,68.9,68.9,PACA,Carte bancaire,Livrée
T00761,2024-10-05,C0002,P015,Rouge à lèvres,Beauté,1,19.95,19.95,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00762,2024-05-02,C0092,P008,Enceinte portable,Électronique,2,73.14,146.28,Nouvelle-Aquitaine,PayPal,Livrée
T00763,2024-11-26,C0203,P002,Jeans slim,Vêtements,1,65.72,65.72,Occitanie,PayPal,Livrée
T00764,2024-10-10,C0084,P010,Livre cuisine italienne,Livres,1,23.98,23.98,PACA,Carte bancaire,Livrée
T00765,2024-11-12,C0198,P013,Crème hydratante,Beauté,1,33.46,33.46,,Carte bancaire,Livrée
T00766,2024-08-20,C0194,P007,Casque Bluetooth,Électronique,1,153.21,153.21,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00767,2024-11-17,C0201,P010,Livre cuisine italienne,Livres,3,26.17,78.51,Île-de-France,PayPal,Livrée
T00768,2024-01-12,C0105,P007,Casque Bluetooth,Électronique,1,139.21,139.21,PACA,Carte bancaire,Livrée
T00769,2024-12-17,C0032,P004,Chaussures running,Sport,4,106.89,427.56,Île-de-France,PayPal,Livrée
T00770,2024-12-08,C0094,P007,Casque Bluetooth,Électronique,1,134.6,134.6,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00771,2024-01-02,C0209,P013,Crème hydratante,Beauté,1,32.0,32.0,Île-de-France,Carte bancaire,Livrée
T00772,2024-03-19,C0050,P005,Ballon de foot,Sport,5,28.61,143.05,Île-de-France,Carte bancaire,Livrée
T00773,2024-09-15,C0299,P014,Parfum floral,Beauté,1,73.63,73.63,PACA,Carte bancaire,Livrée
T00774,2024-07-27,C0207,P007,Casque Bluetooth,Électronique,1,143.44,143.44,Île-de-France,Carte bancaire,Livrée
T00775,2024-06-23,C0258,P001,T-shirt coton bio,Vêtements,1,24.74,24.74,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00776,2024-07-14,C0272,P007,Casque Bluetooth,Électronique,1,130.58,130.58,PACA,PayPal,En cours
T00777,2024-11-13,C0084,P014,Parfum floral,Beauté,1,68.09,68.09,Occitanie,,Livrée
T00778,2024-04-03,C0103,P007,Casque Bluetooth,Électronique,2,151.66,303.32,Bretagne,Carte bancaire,En cours
T00779,2024-01-30,C0220,P012,BD jeunesse,Livres,2,17.53,35.06,Île-de-France,Carte bancaire,Livrée
T00780,2024-05-30,C0177,P008,Enceinte portable,Électronique,2,70.42,140.84,Île-de-France,Carte bancaire,En cours
T00781,2024-04-22,C0124,P007,Casque Bluetooth,Électronique,1,135.1,135.1,Pays de la Loire,Carte bancaire,Livrée
T00782,2024-07-03,C0135,P014,Parfum floral,Beauté,1,74.53,74.53,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00783,2024-10-30,C0290,P007,Casque Bluetooth,Électronique,1,136.19,136.19,Île-de-France,Carte bancaire,Livrée
T00784,2024-05-27,C0024,P001,T-shirt coton bio,Vêtements,3,23.57,70.71,Occitanie,Carte bancaire,Livrée
T00785,2024-06-22,C0186,P003,Pull laine merinos,Vêtements,3,75.27,225.81,Île-de-France,PayPal,Livrée
T00786,2024-02-23,C0037,P014,Parfum floral,Beauté,1,64.91,64.91,PACA,Carte bancaire,En cours
T00787,2024-03-10,C0017,P001,T-shirt coton bio,Vêtements,1,24.75,24.75,Île-de-France,Carte bancaire,Livrée
T00788,2024-11-29,C0099,P004,Chaussures running,Sport,1,109.24,109.24,Grand Est,Carte bancaire,Livrée
T00789,2024-09-23,C0128,P010,Livre cuisine italienne,Livres,2,27.4,54.8,Île-de-France,PayPal,Livrée
T00790,2024-03-10,C0125,P009,Câble USB-C,Électronique,1,15.6,15.6,PACA,Carte bancaire,Livrée
T00791,2024-11-25,C0011,P007,Casque Bluetooth,Électronique,1,142.14,142.14,Île-de-France,PayPal,Livrée
T00792,2024-05-20,C0241,P002,Jeans slim,Vêtements,1,63.9,63.9,Grand Est,Carte bancaire,Livrée
T00793,2024-12-28,C0130,P012,BD jeunesse,Livres,1,17.26,17.26,Île-de-France,Carte bancaire,Livrée
T00794,2024-12-01,C0109,P006,Tapis de yoga,Sport,1,36.31,36.31,Hauts-de-France,Carte bancaire,Livrée
T00795,2024-04-08,C0151,P003,Pull laine merinos,Vêtements,1,85.41,85.41,Île-de-France,Carte bancaire,Livrée
T00796,2024-12-18,C0277,P003,Pull laine merinos,Vêtements,1,73.21,73.21,Occitanie,PayPal,Livrée
T00797,2024-09-22,C0077,P010,Livre cuisine italienne,Livres,3,25.46,76.38,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00798,2024-12-19,C0247,P008,Enceinte portable,Électronique,2,82.37,164.74,Nouvelle-Aquitaine,PayPal,Livrée
T00799,2024-12-07,C0142,P015,Rouge à lèvres,Beauté,1,21.3,21.3,Île-de-France,Carte bancaire,Livrée
T00800,2024-09-24,C0045,P012,BD jeunesse,Livres,1,18.74,18.74,Bretagne,Carte bancaire,Annulée
T00801,2024-12-10,C0027,P007,Casque Bluetooth,Électronique,1,143.72,143.72,Auvergne-Rhône-Alpes,Carte bancaire,En cours
T00802,2024-07-29,C0089,P004,Chaussures running,Sport,1,104.19,104.19,Occitanie,PayPal,Livrée
T00803,2024-12-10,C0020,P010,Livre cuisine italienne,Livres,2,25.29,50.58,Bretagne,Carte bancaire,Livrée
T00804,2024-08-28,C0242,P004,Chaussures running,Sport,1,118.81,118.81,Grand Est,Carte bancaire,Livrée
T00805,2024-07-21,C0271,P005,Ballon de foot,Sport,1,29.26,29.26,Occitanie,PayPal,Livrée
T00806,2024-01-09,C0016,P015,Rouge à lèvres,Beauté,2,22.62,45.24,Île-de-France,Carte bancaire,Livrée
T00807,2024-09-25,C0204,P009,Câble USB-C,Électronique,1,15.36,15.36,Pays de la Loire,PayPal,En cours
T00808,2024-09-15,C0233,P012,BD jeunesse,Livres,1,17.54,17.54,Île-de-France,Carte bancaire,Livrée
T00809,2024-07-06,C0019,P004,Chaussures running,Sport,2,121.39,242.78,,Carte bancaire,Livrée
T00810,2024-02-09,C0274,P015,Rouge à lèvres,Beauté,2,21.67,43.34,Île-de-France,Carte bancaire,Livrée
T00811,2024-11-03,C0084,P010,Livre cuisine italienne,Livres,1,29.32,29.32,Hauts-de-France,Virement,Livrée
T00812,2024-03-06,C0286,P001,T-shirt coton bio,Vêtements,1,26.04,26.04,PACA,Carte bancaire,Livrée
T00813,2024-09-27,C0181,P012,BD jeunesse,Livres,1,16.52,16.52,Grand Est,Virement,Livrée
T00814,2024-11-19,C0030,P015,Rouge à lèvres,Beauté,2,22.76,45.52,Grand Est,Carte bancaire,Retournée
T00815,2024-04-06,C0099,P009,Câble USB-C,Électronique,1,14.02,14.02,Grand Est,PayPal,Livrée
T00816,2024-06-02,C0136,P003,Pull laine merinos,Vêtements,1,83.5,83.5,Île-de-France,Carte bancaire,Livrée
T00817,2024-04-13,C0144,P003,Pull laine merinos,Vêtements,1,84.34,84.34,Île-de-France,PayPal,Livrée
T00818,2024-12-28,C0102,P006,Tapis de yoga,Sport,4,34.81,139.24,Île-de-France,Carte bancaire,Livrée
T00819,2024-10-30,C0022,P013,Crème hydratante,Beauté,1,30.04,30.04,Grand Est,Carte bancaire,Livrée
T00820,2024-04-04,C0214,P011,Roman policier,Livres,1,22.04,22.04,Île-de-France,Carte bancaire,Livrée
T00821,2024-04-04,C0275,P007,Casque Bluetooth,Électronique,2,146.49,292.98,Occitanie,Carte bancaire,Livrée
T00822,2024-04-27,C0129,P002,Jeans slim,Vêtements,2,59.01,118.02,Pays de la Loire,Virement,En cours
T00823,2024-05-31,C0225,P003,Pull laine merinos,Vêtements,1,74.85,74.85,Auvergne-Rhône-Alpes,PayPal,Livrée
T00824,2024-05-24,C0146,P013,Crème hydratante,Beauté,1,34.34,34.34,Pays de la Loire,Carte bancaire,Livrée
T00825,2024-10-20,C0287,P007,Casque Bluetooth,Électronique,1,142.35,142.35,Grand Est,Carte bancaire,Livrée
T00826,2024-09-15,C0094,P010,Livre cuisine italienne,Livres,1,25.8,25.8,Île-de-France,Carte bancaire,Livrée
T00827,2024-02-03,C0132,P011,Roman policier,Livres,2,22.28,44.56,Occitanie,Carte bancaire,Livrée
T00828,2024-08-08,C0290,P002,Jeans slim,Vêtements,1,66.53,66.53,Île-de-France,Carte bancaire,Livrée
T00829,2024-01-04,C0194,P004,Chaussures running,Sport,2,110.97,221.94,Île-de-France,Carte bancaire,Retournée
T00830,2024-12-31,C0057,P006,Tapis de yoga,Sport,1,41.87,41.87,Hauts-de-France,PayPal,Livrée
T00831,2024-08-24,C0120,P009,Câble USB-C,Électronique,1,14.61,14.61,Île-de-France,PayPal,Livrée
T00832,2024-06-15,C0252,P005,Ballon de foot,Sport,3,30.53,91.59,Occitanie,Carte bancaire,Livrée
T00833,2024-01-02,C0112,P006,Tapis de yoga,Sport,2,40.72,81.44,Île-de-France,Carte bancaire,Livrée
T00834,2024-10-29,C0016,P006,Tapis de yoga,Sport,3,39.35,118.05,Île-de-France,Carte bancaire,Annulée
T00835,2024-05-08,C0044,P007,Casque Bluetooth,Électronique,1,136.87,136.87,Bretagne,Carte bancaire,Retournée
T00836,2024-07-25,C0276,P009,Câble USB-C,Électronique,1,14.55,14.55,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00837,2024-07-22,C0025,P003,Pull laine merinos,Vêtements,1,72.34,72.34,Île-de-France,Carte bancaire,Livrée
T00838,2024-05-24,C0012,P007,Casque Bluetooth,Électronique,3,141.09,423.27,Île-de-France,Carte bancaire,Livrée
T00839,2024-11-08,C0294,P006,Tapis de yoga,Sport,2,38.08,76.16,PACA,Carte bancaire,Livrée
T00840,2024-12-22,C0129,P009,Câble USB-C,Électronique,1,13.32,13.32,Hauts-de-France,PayPal,En cours
T00841,2024-10-06,C0139,P004,Chaussures running,Sport,1,124.49,124.49,Île-de-France,,Annulée
T00842,2024-06-26,C0182,P002,Jeans slim,Vêtements,1,60.5,60.5,Île-de-France,Carte bancaire,Livrée
T00843,2024-11-23,C0017,P006,Tapis de yoga,Sport,1,40.38,40.38,Grand Est,Carte bancaire,Livrée
T00844,2024-04-11,C0163,P013,Crème hydratante,Beauté,1,30.02,30.02,Île-de-France,Carte bancaire,Annulée
T00845,2024-06-14,C0225,P005,Ballon de foot,Sport,1,30.42,30.42,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00846,2024-07-13,C0255,P014,Parfum floral,Beauté,1,77.01,77.01,Pays de la Loire,Carte bancaire,Livrée
T00847,2024-03-21,C0213,P009,Câble USB-C,Électronique,1,15.47,15.47,Pays de la Loire,PayPal,Livrée
T00848,2024-09-05,C0044,P007,Casque Bluetooth,Électronique,2,156.63,313.26,Auvergne-Rhône-Alpes,PayPal,En cours
T00849,2024-03-13,C0284,P012,BD jeunesse,Livres,3,17.6,52.8,Occitanie,Carte bancaire,Livrée
T00850,2024-01-22,C0275,P008,Enceinte portable,Électronique,1,71.16,71.16,Occitanie,Carte bancaire,Livrée
T00851,2024-10-27,C0100,P012,BD jeunesse,Livres,1,15.39,15.39,Hauts-de-France,Carte bancaire,En cours
T00852,2024-05-13,C0024,P014,Parfum floral,Beauté,1,71.51,71.51,Bretagne,Carte bancaire,Livrée
T00853,2024-03-03,C0136,P007,Casque Bluetooth,Électronique,1,140.01,140.01,Occitanie,Carte bancaire,Livrée
T00854,2024-02-25,C0160,P005,Ballon de foot,Sport,1,28.75,28.75,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00855,2024-03-04,C0209,P003,Pull laine merinos,Vêtements,1,76.23,76.23,PACA,Carte bancaire,Livrée
T00856,2024-06-05,C0171,P012,BD jeunesse,LIVRES,1,16.15,16.15,Nouvelle-Aquitaine,PayPal,Livrée
T00857,2024-06-24,C0283,P006,Tapis de yoga,Sport,1,40.96,40.96,PACA,Carte bancaire,Annulée
T00858,2024-10-19,C0165,P009,Câble USB-C,Électronique,1,14.84,14.84,Île-de-France,Carte bancaire,Livrée
T00859,2024-12-27,C0030,P005,Ballon de foot,Sport,1,27.88,27.88,,Chèque cadeau,Livrée
T00860,2024-06-02,C0054,P001,T-shirt coton bio,Vêtements,1,25.42,25.42,PACA,Carte bancaire,Livrée
T00861,2024-09-06,C0166,P009,Câble USB-C,Électronique,1,15.51,15.51,Hauts-de-France,Carte bancaire,Livrée
T00862,2024-10-13,C0242,P014,Parfum floral,Beauté,1,64.62,64.62,Grand Est,Carte bancaire,Livrée
T00863,2024-07-26,C0154,P011,Roman policier,Livres,1,20.53,20.53,PACA,Carte bancaire,Livrée
T00864,2024-09-06,C0151,P010,Livre cuisine italienne,Livres,1,27.89,27.89,Île-de-France,PayPal,Livrée
T00865,2024-07-24,C0150,P008,Enceinte portable,Électronique,1,72.83,72.83,Île-de-France,Carte bancaire,Livrée
T00866,2024-12-01,C0244,P003,Pull laine merinos,Vêtements,1,81.46,81.46,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00867,2024-06-27,C0008,P015,Rouge à lèvres,Beauté,1,21.19,21.19,Grand Est,PayPal,Livrée
T00868,2024-04-22,C0029,P004,Chaussures running,Sport,1,113.81,113.81,Grand Est,Carte bancaire,Livrée
T00869,2024-12-02,C0190,P010,Livre cuisine italienne,Livres,2,28.98,57.96,,Carte bancaire,Livrée
T00870,2024-03-23,C0248,P004,Chaussures running,Sport,1,123.89,123.89,Nouvelle-Aquitaine,Chèque cadeau,Livrée
T00871,2024-01-20,C0031,P013,Crème hydratante,Beauté,1,35.29,35.29,PACA,Carte bancaire,Livrée
T00872,2024-03-30,C0273,P002,Jeans slim,Vêtements,4,62.22,248.88,Île-de-France,,Livrée
T00873,2024-04-14,C0020,P002,Jeans slim,Vêtements,2,65.47,130.94,Hauts-de-France,Carte bancaire,Livrée
T00874,2024-03-16,C0026,P014,Parfum floral,Beauté,1,64.08,64.08,Hauts-de-France,PayPal,Livrée
T00875,2024-03-07,C0293,P010,Livre cuisine italienne,Livres,2,27.47,54.94,,Carte bancaire,Livrée
T00876,2024-06-11,C0050,P003,Pull laine merinos,Vêtements,1,81.77,81.77,Grand Est,Carte bancaire,Livrée
T00877,2024-04-03,C0181,P004,Chaussures running,Sport,1,120.11,120.11,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00878,2024-09-05,C0051,P005,Ballon de foot,Sport,1,25.7,25.7,Occitanie,Carte bancaire,Livrée
T00879,2024-08-03,C0249,P006,Tapis de yoga,Sport,1,40.85,40.85,Île-de-France,Carte bancaire,Livrée
T00880,2024-04-25,C0132,P003,Pull laine merinos,Vêtements,1,78.45,78.45,Île-de-France,Carte bancaire,Retournée
T00881,2024-05-30,C0279,P010,Livre cuisine italienne,Livres,1,29.01,29.01,PACA,Chèque cadeau,Livrée
T00882,2024-02-23,C0029,P004,Chaussures running,Sport,3,120.49,361.47,,Carte bancaire,Livrée
T00883,2024-03-02,C0121,P002,Jeans slim,Vêtements,1,67.18,67.18,PACA,Carte bancaire,Livrée
T00884,2024-08-09,C0250,P006,Tapis de yoga,Sport,1,36.26,36.26,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T00885,2024-05-18,C0020,P006,Tapis de yoga,Sport,1,35.86,35.86,Hauts-de-France,PayPal,Livrée
T00886,2024-08-10,C0062,P004,Chaussures running,Sport,2,104.74,209.48,Hauts-de-France,Carte bancaire,En cours
T00887,2024-08-06,C0056,P007,Casque Bluetooth,Électronique,1,147.49,147.49,Auvergne-Rhône-Alpes,PayPal,Livrée
T00888,2024-01-05,C0247,P011,Roman policier,Livres,2,20.88,41.76,PACA,Carte bancaire,Livrée
T00889,2024-04-24,C0016,P007,Casque Bluetooth,Électronique,1,149.88,149.88,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00890,2024-05-20,C0266,P014,Parfum floral,Beauté,3,74.91,224.73,Occitanie,Carte bancaire,Livrée
T00891,2024-03-15,C0167,P003,Pull laine merinos,Vêtements,1,82.63,82.63,Occitanie,PayPal,Livrée
T00892,2024-06-27,C0097,P001,T-shirt coton bio,Vêtements,1,21.73,21.73,PACA,,Livrée
T00893,2024-04-10,C0213,P008,Enceinte portable,Électronique,1,80.9,80.9,Hauts-de-France,Virement,Livrée
T00894,2024-07-14,C0159,P010,Livre cuisine italienne,Livres,1,27.77,27.77,Île-de-France,Carte bancaire,Livrée
T00895,2024-01-21,C0124,P012,BD jeunesse,Livres,2,18.32,36.64,Hauts-de-France,Carte bancaire,Livrée
T00896,2024-01-05,C0100,P006,Tapis de yoga,Sport,1,39.14,39.14,Île-de-France,Virement,Livrée
T00897,2024-07-15,C0290,P001,T-shirt coton bio,Vêtements,1,24.07,24.07,Bretagne,PayPal,Livrée
T00898,2024-09-24,C0035,P007,Casque Bluetooth,Électronique,1,137.63,137.63,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00899,2024-07-05,C0043,P002,Jeans slim,Vêtements,1,57.77,57.77,Hauts-de-France,Carte bancaire,Livrée
T00900,2024-02-05,C0111,P007,Casque Bluetooth,Électronique,1,133.77,133.77,,Carte bancaire,Livrée
T00901,2024-07-13,C0186,P014,Parfum floral,Beauté,4,65.28,261.12,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00902,2024-10-25,C0147,P004,Chaussures running,Sport,1,124.64,124.64,Île-de-France,Carte bancaire,Livrée
T00903,2024-12-01,C0012,P004,Chaussures running,Sport,1,109.94,109.94,Occitanie,Carte bancaire,Annulée
T00904,2024-07-22,C0205,P009,Câble USB-C,Électronique,3,14.64,43.92,Nouvelle-Aquitaine,PayPal,Retournée
T00905,2024-07-19,C0196,P011,Roman policier,Livres,2,21.81,43.62,Auvergne-Rhône-Alpes,Virement,Livrée
T00906,2024-02-02,C0171,P010,Livre cuisine italienne,Livres,2,28.81,57.62,Bretagne,Carte bancaire,En cours
T00907,2024-08-17,C0054,P007,Casque Bluetooth,Électronique,1,140.66,140.66,Occitanie,Carte bancaire,Livrée
T00908,2024-04-09,C0044,P010,Livre cuisine italienne,Livres,1,27.48,27.48,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00909,2024-02-05,C0193,P003,Pull laine merinos,Vêtements,1,74.33,74.33,Nouvelle-Aquitaine,Carte bancaire,Livrée
T00910,2024-05-30,C0106,P014,Parfum floral,Beauté,1,71.24,71.24,Île-de-France,PayPal,Livrée
T00911,2024-06-20,C0067,P013,Crème hydratante,Beauté,1,31.22,31.22,Pays de la Loire,PayPal,Livrée
T00912,2024-08-19,C0218,P010,Livre cuisine italienne,Livres,5,24.07,120.35,Île-de-France,Carte bancaire,En cours
T00913,2024-10-28,C0290,P011,Roman policier,Livres,5,20.04,100.2,Bretagne,Carte bancaire,Livrée
T00914,2024-11-22,C0150,P001,T-shirt coton bio,Vêtements,4,21.25,85.0,Nouvelle-Aquitaine,PayPal,Livrée
T00915,2024-04-25,C0194,P015,Rouge à lèvres,Beauté,1,21.38,21.38,Île-de-France,Carte bancaire,Annulée
T00916,2024-06-16,C0025,P003,Pull laine merinos,Vêtements,1,77.32,77.32,Occitanie,PayPal,Livrée
T00917,2024-04-29,C0033,P014,Parfum floral,Beauté,1,76.21,76.21,Grand Est,Virement,Livrée
T00918,2024-01-08,C0167,P008,Enceinte portable,Électronique,5,78.04,390.2,Hauts-de-France,Carte bancaire,Livrée
T00919,2024-12-25,C0002,P007,Casque Bluetooth,Électronique,2,155.77,311.54,PACA,PayPal,Livrée
T00920,2024-09-02,C0064,P009,Câble USB-C,Électronique,3,13.37,40.11,Occitanie,Carte bancaire,Livrée
T00921,2024-12-31,C0099,P014,Parfum floral,Beauté,1,72.23,72.23,Île-de-France,Carte bancaire,Livrée
T00922,2024-08-12,C0298,P005,Ballon de foot,SPORT,1,25.56,25.56,Bretagne,Carte bancaire,Livrée
T00923,2024-05-31,C0210,P008,Enceinte portable,Électronique,5,80.39,401.95,PACA,Carte bancaire,Livrée
T00924,2024-10-31,C0226,P004,Chaussures running,Sport,1,104.75,104.75,Île-de-France,Carte bancaire,En cours
T00925,2024-09-15,C0078,P015,Rouge à lèvres,Beauté,1,20.47,20.47,PACA,Carte bancaire,Livrée
