id_transaction,id_client,montant,heure,jour_semaine,delai_depuis_derniere_min,nb_transactions_1h,nb_transactions_24h,distance_domicile_km,pays,type_commercant,canal_paiement,age_compte_annees,score_ip,est_fraude
TX00004337,2732,95.73,6,2,41.7,2,2,8.2,France,Restaurant,Carte physique,3.1,35.3,0
TX00004338,2408,24.7,4,1,1.1,0,7,2.1,France,Voyage,Carte physique,6.3,55.1,0
TX00004339,1870,50.08,17,1,34.2,0,3,7.0,Hors-UE,E-commerce,En ligne,2.0,42.6,0
TX00004340,4441,11.62,9,5,19.1,0,4,2.5,France,Station-service,En ligne,2.7,50.0,0
TX00004341,1075,22.57,15,0,13.1,3,5,4.2,France,Restaurant,Carte physique,4.7,25.3,0
TX00004342,1717,4.82,7,6,20.2,0,3,0.7,France,Alimentaire,Carte physique,10.5,61.3,0
TX00004343,4299,45.16,13,3,22.0,0,5,3.2,France,Station-service,Carte physique,8.1,74.6,0
TX00004344,1036,9.7,4,2,31.4,2,4,5.1,UE,Alimentaire,Carte physique,8.0,52.4,0
TX00004345,3366,4.51,2,3,57.0,3,2,13.0,France,Alimentaire,En ligne,1.9,42.9,0
TX00004346,3971,294.32,2,6,12.4,0,8,3.2,France,Station-service,Sans contact,3.0,57.6,0
TX00004347,3437,61.96,18,3,5.8,1,3,1.3,France,Voyage,En ligne,3.7,64.6,0
TX00004348,3403,119.2,0,2,16.0,0,2,6.3,France,Restaurant,Carte physique,3.2,43.5,0
TX00004349,1089,12.7,19,1,22.7,1,9,10.0,UE,E-commerce,Carte physique,8.3,52.4,0
TX00004350,3601,12.24,4,0,49.0,1,4,0.9,France,Santé,En ligne,1.7,39.8,0
TX00004351,3801,3.35,10,1,54.1,2,7,5.5,France,Voyage,En ligne,9.9,32.5,0
TX00004352,2099,123.53,14,2,111.2,2,5,0.6,Hors-UE,Autre,Mobile,2.6,21.7,0
TX00004353,2369,35.24,19,5,199.9,1,0,4.3,France,E-commerce,Carte physique,8.0,47.1,0
TX00004354,3054,7.83,0,4,23.6,2,5,1.9,France,Restaurant,En ligne,10.1,54.8,0
TX00004355,2448,105.88,11,0,132.7,2,3,7.5,France,Alimentaire,En ligne,7.3,53.2,0
TX00004356,1213,18.22,14,1,476.4,0,6,2.3,UE,Alimentaire,Mobile,5.9,44.6,0
TX00004357,2361,249.19,6,3,100.3,2,4,9.7,France,Station-service,En ligne,4.0,37.7,0
TX00004358,1353,7.07,21,2,22.0,1,5,3.1,France,E-commerce,En ligne,4.9,59.7,0
TX00004359,4887,10.59,2,3,170.4,1,6,6.6,France,Alimentaire,Sans contact,5.9,59.3,0
TX00004360,1771,24.5,21,5,6.8,2,4,2.8,France,Autre,Sans contact,14.0,37.1,0
TX00004361,4520,42.51,4,1,73.2,1,2,6.3,France,Santé,Carte physique,3.0,43.4,0
TX00004362,1453,2.66,2,6,97.5,1,2,6.6,France,Voyage,En ligne,5.4,62.3,0
TX00004363,2366,386.74,6,2,12.9,0,1,0.9,France,Luxe,En ligne,2.9,47.9,0
TX00004364,1087,70.64,2,4,124.1,1,2,7.8,France,Station-service,En ligne,4.8,47.9,0
TX00004365,2771,19.63,15,3,11.6,1,4,1.4,France,Station-service,Carte physique,1.8,25.2,0
TX00004366,2904,269.05,19,3,14.6,0,4,13.4,France,E-commerce,Carte physique,5.4,65.4,0
TX00004367,4849,14.94,15,0,30.5,1,4,7.9,France,Alimentaire,Carte physique,2.3,22.2,0
TX00004368,2050,55.74,20,2,19.0,1,6,3.9,France,Alimentaire,En ligne,1.8,44.9,0
TX00004369,2683,18.59,12,0,119.5,4,4,0.6,France,Autre,En ligne,6.0,79.3,0
TX00004370,1454,54.31,22,5,126.9,1,7,6.8,France,Station-service,Carte physique,5.6,45.9,0
TX00004371,1264,309.8,18,6,79.1,1,4,0.1,France,Alimentaire,Carte physique,2.1,33.0,0
TX00004372,2639,124.14,9,2,217.2,2,3,8.2,France,Station-service,Mobile,6.6,84.0,0
TX00004373,3323,44.64,7,1,78.9,1,5,1.5,France,Alimentaire,Mobile,6.9,91.6,0
TX00004374,3652,12.85,7,3,83.0,1,4,3.0,France,Station-service,En ligne,8.0,30.9,0
TX00004375,3444,25.23,3,2,24.4,1,3,9.1,UE,E-commerce,Mobile,7.3,74.4,0
TX00004376,2088,37.74,20,6,18.9,0,2,2.4,France,Alimentaire,Carte physique,22.4,44.1,0
TX00004377,2631,66.06,4,4,8.2,1,1,16.2,France,Autre,Carte physique,5.8,31.5,0
TX00004378,1149,69.78,9,6,48.5,0,2,3.7,France,Station-service,En ligne,3.5,19.9,0
TX00004379,1556,136.0,7,1,42.2,2,5,4.2,France,E-commerce,Carte physique,8.1,56.9,0
TX00004380,3070,21.35,18,4,12.1,0,1,1.4,Hors-UE,Alimentaire,Carte physique,3.9,42.6,0
TX00004381,3953,208.58,22,3,57.2,1,4,0.0,France,Autre,Mobile,2.5,64.4,0
TX00004382,4857,9.69,0,1,51.0,0,3,1.7,France,Restaurant,Carte physique,3.2,52.2,0
TX00004383,4903,32.24,15,4,21.9,4,0,9.5,UE,Alimentaire,En ligne,3.8,66.3,0
TX00004384,3125,12.5,15,2,146.7,2,4,2.7,France,Autre,Carte physique,15.1,48.2,0
TX00004385,4176,122.83,19,3,46.4,3,2,1.4,Hors-UE,Autre,Carte physique,5.6,48.0,0
TX00004386,1013,7.66,10,6,47.2,3,3,3.4,France,Restaurant,Sans contact,8.2,47.4,0
TX00004387,4538,5.49,0,1,184.0,0,6,34.8,France,Alimentaire,Carte physique,9.5,35.4,0
TX00004388,2424,63.16,13,0,14.7,0,7,,UE,E-commerce,Carte physique,7.6,67.1,0
TX00004389,3762,33.13,3,4,9.6,0,4,,UE,Autre,Sans contact,1.7,44.9,0
TX00004390,4428,11.23,0,4,289.8,2,5,0.1,France,Santé,En ligne,2.1,49.1,0
TX00004391,3740,21.05,14,1,58.7,0,5,9.1,France,Station-service,En ligne,9.1,46.5,0
TX00004392,3657,21.13,15,3,28.6,1,4,6.0,Hors-UE,Alimentaire,Carte physique,7.6,36.2,0
TX00004393,3583,11.98,15,4,15.0,0,11,1.5,France,Alimentaire,En ligne,3.9,62.2,0
TX00004394,1078,2.57,0,6,28.4,1,4,8.8,France,Alimentaire,Carte physique,3.0,66.1,0
TX00004395,1829,191.96,16,6,47.0,3,5,8.2,France,Luxe,Sans contact,3.4,76.3,0
TX00004396,3774,19.07,11,6,1.0,0,4,2.5,Hors-UE,Alimentaire,Carte physique,14.4,76.3,0
TX00004397,2681,118.03,7,0,68.7,0,2,13.1,France,Autre,Carte physique,14.1,29.8,0
TX00004398,2137,1803.86,3,4,41.3,1,5,7.9,France,Alimentaire,En ligne,8.2,56.6,1
TX00004399,4893,21.86,9,6,26.2,2,5,5.4,France,Autre,En ligne,8.1,52.9,0
TX00004400,1205,245.46,0,3,66.3,0,5,1.3,France,E-commerce,Sans contact,4.9,44.1,0
TX00004401,1464,43.85,22,1,53.9,1,5,1.5,France,Alimentaire,Mobile,2.4,35.4,0
TX00004402,1390,24.95,12,3,56.3,0,5,1.1,France,Restaurant,Carte physique,14.3,25.7,0
TX00004403,3041,1.32,0,6,27.4,2,4,7.0,France,E-commerce,Carte physique,3.4,20.9,0
TX00004404,2379,46.24,9,4,145.3,0,6,2.8,France,E-commerce,Carte physique,5.8,,0
TX00004405,2590,31.62,0,2,14.8,0,3,5.5,France,Luxe,En ligne,3.1,26.8,0
TX00004406,3604,10.44,20,6,5.2,2,8,8.5,France,Station-service,Carte physique,6.9,19.0,0
TX00004407,4547,31.45,7,6,5.5,2,4,0.9,France,Restaurant,En ligne,8.1,25.8,0
TX00004408,4671,2.49,11,5,105.9,0,2,1.2,France,Autre,En ligne,3.4,47.8,0
TX00004409,3780,161.35,20,2,99.0,1,5,9.2,UE,E-commerce,Mobile,10.2,39.4,0
TX00004410,4035,44.18,3,5,73.4,0,5,10.6,France,E-commerce,Sans contact,6.3,36.7,0
TX00004411,3221,6.52,9,1,20.6,1,3,8.4,France,Alimentaire,Carte physique,16.3,62.6,0
TX00004412,1019,78.89,10,1,23.4,1,4,23.9,France,Station-service,Sans contact,2.6,41.8,0
TX00004413,2648,27.8,3,2,247.2,0,2,1.7,France,Alimentaire,Carte physique,9.1,45.0,0
TX00004414,4369,206.47,11,6,33.4,0,3,18.5,UE,Luxe,Mobile,5.4,45.2,0
TX00004415,4378,48.22,3,2,82.8,0,3,2.5,Hors-UE,E-commerce,Carte physique,8.2,27.6,0
TX00004416,4088,14.38,22,3,79.0,1,6,12.2,Hors-UE,Santé,Carte physique,7.5,48.2,0
TX00004417,2823,58.96,14,4,5.9,2,6,,UE,Alimentaire,Mobile,4.2,36.6,0
TX00004418,1291,16.91,16,1,6.6,1,7,2.0,France,Alimentaire,Mobile,17.8,53.4,0
TX00004419,2955,37.07,9,5,95.3,1,7,10.7,UE,Alimentaire,En ligne,3.8,42.8,0
TX00004420,3879,99.26,6,2,53.2,1,2,13.7,France,Autre,Carte physique,3.2,50.2,0
TX00004421,4047,205.6,18,5,191.8,3,6,6.5,UE,Alimentaire,Sans contact,8.1,45.9,0
TX00004422,2376,43.06,16,4,5.3,0,3,3.8,France,Alimentaire,Carte physique,4.0,59.5,0
TX00004423,3759,36.76,12,3,35.3,1,5,3.6,France,Restaurant,Carte physique,3.4,49.0,0
TX00004424,2086,120.6,5,5,73.1,1,3,1.8,Hors-UE,Autre,En ligne,4.4,60.8,0
TX00004425,1686,330.8,20,4,27.0,0,5,4.3,France,E-commerce,Mobile,3.6,57.8,0
TX00004426,3404,19.58,5,5,271.2,0,3,2.0,France,E-commerce,Sans contact,6.3,43.4,0
TX00004427,2263,6.26,23,1,50.0,0,2,1.3,France,Alimentaire,En ligne,4.0,50.7,0
TX00004428,1383,25.73,0,6,28.3,1,0,4.5,France,E-commerce,En ligne,11.6,49.4,0
TX00004429,4305,43.57,9,3,2.5,3,12,0.7,France,Alimentaire,Carte physique,12.3,64.1,0
TX00004430,4412,71.23,22,1,24.1,1,4,0.0,UE,Santé,En ligne,7.0,38.5,0
TX00004431,2405,87.36,11,1,88.6,2,2,3.6,France,Alimentaire,En ligne,9.2,6.5,0
TX00004432,2796,23.18,21,1,120.7,1,4,8.9,France,Alimentaire,Carte physique,6.8,45.4,0
TX00004433,1798,32.8,9,3,67.5,2,1,9.4,France,Station-service,Mobile,6.5,29.8,0
TX00004434,4046,40.32,2,6,1.9,1,2,0.4,UE,Alimentaire,Carte physique,7.3,26.9,0
TX00004435,1424,29.68,10,4,81.5,1,3,2.8,France,Voyage,Mobile,6.0,49.5,0
TX00004436,3235,41.59,2,5,79.8,1,2,1.8,France,Voyage,Carte physique,3.7,48.1,0
TX00004437,2084,6.15,23,3,28.9,1,8,3.7,UE,Alimentaire,En ligne,3.6,62.6,0
TX00004438,1676,6.7,1,6,19.0,2,6,6.6,France,Restaurant,Carte physique,5.5,51.9,0
TX00004439,4998,261.86,8,4,27.1,0,2,0.6,France,E-commerce,Carte physique,4.6,36.7,0
TX00004440,3588,26.66,7,4,92.6,1,4,3.5,France,Alimentaire,Carte physique,10.6,61.6,0
TX00004441,1405,143.4,19,6,4.8,2,1,2.6,France,Restaurant,En ligne,11.4,58.8,0
TX00004442,3342,59.28,8,2,20.8,3,4,1.8,France,Autre,Carte physique,1.2,33.7,0
TX00004443,2102,11.23,8,1,48.7,1,2,0.4,France,Autre,En ligne,8.9,21.1,0
TX00004444,4821,46.31,6,0,101.8,2,3,0.0,France,E-commerce,Carte physique,4.8,59.5,0
TX00004445,2824,65.85,18,3,69.8,1,1,0.0,France,Santé,En ligne,2.7,27.4,0
TX00004446,2187,10.31,2,4,50.6,1,6,18.1,Hors-UE,Santé,En ligne,6.6,63.9,1
TX00004447,1091,5.45,22,5,1.0,3,3,21.0,France,Alimentaire,En ligne,6.3,44.6,0
TX00004448,2596,20.64,13,0,30.8,3,6,0.6,France,E-commerce,Carte physique,4.2,38.4,0
TX00004449,4052,51.06,3,5,53.7,1,5,7.0,France,Autre,En ligne,3.4,71.1,0
TX00004450,1409,70.32,1,4,35.7,1,5,4.0,France,Alimentaire,En ligne,12.4,81.9,0
TX00004451,2898,17.23,19,3,156.6,1,9,12.6,France,Alimentaire,En ligne,2.7,52.3,0
TX00004452,2801,45.8,9,4,31.6,1,3,2.0,France,Alimentaire,Carte physique,4.3,34.4,0
TX00004453,1196,72.29,1,4,2.8,0,4,6.3,France,Alimentaire,Carte physique,4.0,56.8,0
TX00004454,4687,6.74,18,1,184.1,2,7,9.2,France,Station-service,En ligne,6.0,34.2,0
TX00004455,1049,12.87,15,4,123.1,0,10,7.3,France,Alimentaire,Carte physique,4.1,22.7,0
TX00004456,1106,54.74,15,2,22.7,2,5,6.4,France,Station-service,Carte physique,7.5,48.9,0
TX00004457,1966,277.98,6,2,30.7,1,4,2.1,France,Station-service,Carte physique,8.7,65.3,0
TX00004458,3118,30.46,13,1,99.6,0,6,0.5,France,E-commerce,Sans contact,2.1,46.8,1
TX00004459,1818,28.45,19,1,2.9,1,1,0.4,France,Autre,Carte physique,6.2,23.0,0
TX00004460,3288,58.08,0,4,65.6,1,4,2.2,France,Alimentaire,En ligne,1.9,,0
TX00004461,1494,9.26,2,3,135.6,0,2,0.5,France,Alimentaire,Sans contact,3.9,52.4,0
TX00004462,2711,47.79,5,6,1.0,1,6,,France,Alimentaire,En ligne,3.4,62.0,0
TX00004463,1198,2.76,9,1,36.3,1,2,6.3,France,Alimentaire,En ligne,9.8,59.7,0
TX00004464,1717,48.17,0,5,214.6,0,3,10.7,France,Alimentaire,En ligne,15.5,70.9,0
TX00004465,1927,36.86,18,2,44.2,2,2,6.9,France,E-commerce,Carte physique,7.1,61.8,0
TX00004466,2881,52.38,20,3,201.9,0,1,9.5,France,Santé,Carte physique,2.8,56.8,0
TX00004467,2093,12.46,1,6,33.3,1,3,12.3,France,Alimentaire,Mobile,8.6,45.8,0
TX00004468,3965,94.09,16,3,101.9,0,5,2.9,France,Alimentaire,En ligne,7.6,34.9,0
TX00004469,4565,16.1,13,5,11.3,0,4,0.1,France,Alimentaire,Carte physique,13.8,63.5,0
TX00004470,1131,33.03,17,0,102.0,1,1,1.7,France,Autre,Mobile,2.3,67.7,0
TX00004471,1740,8.24,3,1,4.6,1,7,4.5,France,Santé,En ligne,4.7,68.4,0
TX00004472,3305,53.15,5,3,93.8,1,5,0.8,France,E-commerce,En ligne,2.8,29.7,0
TX00004473,4203,167.35,6,1,206.5,1,1,3.0,France,Luxe,Mobile,4.3,34.9,0
TX00004474,3650,9.13,16,6,81.9,0,5,10.4,France,E-commerce,En ligne,8.2,34.2,0
TX00004475,4969,115.99,12,5,105.0,2,2,18.3,France,Autre,En ligne,6.1,60.0,0
TX00004476,1784,292.1,4,4,7.9,3,5,8.7,France,E-commerce,Carte physique,1.2,64.7,0
TX00004477,1505,26.35,14,3,50.1,0,1,3.8,France,Alimentaire,En ligne,4.6,55.2,0
TX00004478,3379,90.03,11,0,1.7,2,3,0.2,France,E-commerce,Carte physique,4.5,52.7,0
TX00004479,1759,3.24,19,2,158.0,2,1,11.1,France,Alimentaire,Mobile,18.0,46.4,0
TX00004480,1630,13.56,13,2,78.1,0,7,0.2,France,Station-service,Carte physique,16.4,36.6,0
TX00004481,3146,32.69,22,6,46.6,1,7,11.0,Hors-UE,Restaurant,Carte physique,12.2,68.1,0
TX00004482,2768,97.24,8,2,61.7,1,5,2.0,France,Alimentaire,Carte physique,4.7,67.7,0
TX00004483,1626,12.08,9,0,128.1,0,4,1.1,France,Autre,Mobile,4.8,60.6,0
TX00004484,1719,113.37,22,3,2.0,0,2,9.2,France,E-commerce,Sans contact,8.0,41.3,0
TX00004485,4980,22.87,7,1,3.3,1,4,5.7,France,Station-service,Mobile,3.0,53.1,0
TX00004486,4455,34.95,8,4,4.4,1,6,1.2,France,Alimentaire,Carte physique,4.4,43.2,0
TX00004487,4117,28.84,23,1,105.5,1,3,4.5,France,Autre,Carte physique,9.2,36.2,0
TX00004488,2292,17.96,9,3,49.8,0,4,0.7,UE,Alimentaire,Carte physique,8.5,32.3,0
TX00004489,3840,115.6,8,1,8.1,2,10,5.4,France,Restaurant,Carte physique,9.7,46.8,0
TX00004490,3362,9.54,12,2,96.8,3,7,1.9,France,Restaurant,Sans contact,6.8,43.0,0
TX00004491,1266,6.33,11,1,5.4,0,7,2.3,France,E-commerce,En ligne,2.4,44.9,0
TX00004492,2762,39.13,2,2,118.8,2,1,1.8,France,Voyage,Carte physique,4.5,63.6,0
TX00004493,3413,1.94,7,5,62.1,3,4,0.3,France,E-commerce,Carte physique,6.3,52.4,0
TX00004494,1029,25.0,20,5,174.1,1,2,20.0,France,Alimentaire,Sans contact,15.3,58.6,0
TX00004495,4153,65.01,17,5,33.4,1,7,0.8,France,Alimentaire,Sans contact,9.1,56.7,0
TX00004496,1081,232.59,5,3,11.1,0,5,3.1,France,Restaurant,Carte physique,11.8,34.5,0
TX00004497,2149,138.44,12,4,64.6,1,0,1.5,France,E-commerce,Carte physique,5.3,52.3,0
TX00004498,3543,12.25,23,3,48.9,1,6,4.4,France,Voyage,En ligne,9.2,45.8,0
TX00004499,3302,17.55,13,0,174.3,0,2,1.9,France,E-commerce,En ligne,4.9,36.9,0
TX00004500,4036,6.4,17,5,48.6,1,8,4.6,France,E-commerce,Sans contact,5.2,57.6,0
TX00004501,1615,13.15,10,4,56.3,1,7,3.1,France,Alimentaire,Carte physique,4.6,52.0,0
TX00004502,3485,27.18,20,5,40.1,6,2,7.6,UE,E-commerce,En ligne,1.6,41.2,0
TX00004503,1918,8.97,12,5,48.8,4,9,0.1,France,Autre,Mobile,1.6,63.3,0
TX00004504,3601,37.3,17,1,44.2,0,3,2.4,France,Autre,Sans contact,7.1,54.3,0
TX00004505,1044,30.43,17,1,41.0,0,3,20.1,France,Station-service,Carte physique,9.3,61.0,0
TX00004506,1318,6.65,17,6,42.8,1,2,8.5,France,Alimentaire,En ligne,4.3,49.3,0
TX00004507,1075,7.38,16,3,4.4,1,7,7.2,Hors-UE,Autre,Mobile,3.1,59.0,0
TX00004508,2509,59.12,16,1,71.2,2,2,6.6,France,Autre,Carte physique,6.0,54.1,0
TX00004509,4376,21.35,3,1,61.9,0,4,6.8,France,E-commerce,Carte physique,4.4,85.7,0
TX00004510,3041,14.68,4,4,34.8,2,7,15.7,France,E-commerce,En ligne,7.4,44.0,0
TX00004511,1782,19.6,7,6,70.0,1,4,5.0,France,Autre,Carte physique,8.9,32.3,0
TX00004512,2664,30.54,18,0,36.7,0,9,5.0,France,Autre,En ligne,6.9,47.8,0
TX00004513,1118,29.28,22,3,21.4,1,5,21.9,France,E-commerce,En ligne,6.6,51.7,0
TX00004514,2875,5.15,20,3,42.5,5,3,16.2,France,Station-service,En ligne,3.7,55.5,0
TX00004515,3249,354.33,20,5,28.9,0,4,3.2,France,Restaurant,Carte physique,5.3,31.4,0
TX00004516,1970,27.86,21,2,162.0,3,3,15.4,France,Station-service,Mobile,6.7,38.3,0
TX00004517,3662,102.91,6,6,15.0,1,3,5.9,France,Autre,Carte physique,8.5,46.7,0
TX00004518,4197,22.19,4,0,1.0,1,7,18.6,France,Station-service,Carte physique,8.8,51.1,0
TX00004519,3685,8.35,4,0,253.3,0,0,17.6,France,Alimentaire,Mobile,3.0,59.7,0
TX00004520,2480,65.09,18,2,95.8,1,4,13.3,France,Alimentaire,Sans contact,6.8,83.0,0
TX00004521,3956,26.9,23,0,92.8,1,7,4.9,France,Santé,Carte physique,3.3,64.6,0
TX00004522,3825,279.65,3,2,2.4,0,5,13.2,Hors-UE,Station-service,Sans contact,12.5,65.1,1
TX00004523,3576,29.68,13,4,2.5,0,4,2.5,France,Restaurant,Carte physique,8.2,20.6,0
TX00004524,1958,60.49,8,4,38.5,1,5,5.9,France,Restaurant,Carte physique,5.2,64.8,0
TX00004525,2756,92.32,16,5,14.0,3,5,8.9,France,E-commerce,Carte physique,2.6,83.6,0
TX00004526,2754,25.51,10,6,8.5,1,2,17.4,France,Restaurant,Carte physique,3.1,54.6,0
TX00004527,3295,57.24,0,5,4.7,1,5,15.5,France,E-commerce,En ligne,4.7,34.4,0
TX00004528,3706,51.07,11,0,90.9,1,4,4.8,France,Alimentaire,Sans contact,1.6,70.7,0
TX00004529,1962,48.72,23,1,1.5,1,6,8.8,France,Alimentaire,Sans contact,7.4,62.2,0
TX00004530,2346,11.7,16,6,34.4,1,3,1.1,France,E-commerce,Carte physique,7.1,43.1,0
TX00004531,2685,85.26,17,4,130.3,1,2,1.3,France,Voyage,En ligne,4.3,28.1,0
TX00004532,2286,77.67,9,2,45.9,0,2,1.1,France,Alimentaire,Carte physique,2.3,84.2,0
TX00004533,2730,7.48,2,4,3.8,2,5,,France,Autre,En ligne,7.4,34.9,0
TX00004534,4666,1.0,20,3,32.0,0,7,7.6,France,Alimentaire,Carte physique,3.4,54.6,0
TX00004535,1477,89.03,8,2,286.1,1,4,0.5,France,Alimentaire,Mobile,9.1,52.0,0
TX00004536,2502,6.78,6,3,61.9,1,5,3.8,France,Santé,Carte physique,2.5,49.2,0
TX00004537,2705,54.14,5,3,4.1,0,4,2.1,France,Alimentaire,Carte physique,1.4,25.7,0
TX00004538,4322,19.8,19,4,314.0,0,2,2.2,France,Restaurant,Sans contact,11.7,43.4,0
TX00004539,4900,6.98,7,3,48.4,0,3,2.3,France,Restaurant,Carte physique,2.4,55.6,0
TX00004540,1468,25.07,12,4,12.9,2,5,2.5,France,Alimentaire,En ligne,3.9,51.0,0
TX00004541,4744,327.88,5,2,29.2,1,7,4.0,France,Santé,Carte physique,2.3,58.7,0
TX00004542,4160,32.77,18,4,1.5,0,1,1.6,UE,E-commerce,Carte physique,8.5,68.9,0
TX00004543,4717,1.25,19,5,40.5,3,2,1.5,Hors-UE,E-commerce,Sans contact,4.9,46.3,0
TX00004544,3443,66.84,12,5,30.3,2,5,3.1,UE,Restaurant,Carte physique,2.9,57.5,0
TX00004545,4424,15.35,8,2,3.3,0,4,3.3,France,Restaurant,Carte physique,3.0,71.1,0
TX00004546,4109,12.32,6,0,9.1,0,3,1.3,France,E-commerce,Carte physique,7.4,55.6,0
TX00004547,3462,118.88,7,6,44.7,1,2,5.0,France,Restaurant,Sans contact,7.4,44.1,0
TX00004548,3270,20.61,9,6,72.2,0,7,1.1,France,Alimentaire,Carte physique,1.8,56.9,0
TX00004549,3386,12.02,10,5,34.6,0,2,1.4,France,Station-service,Carte physique,7.5,60.2,0
TX00004550,2512,50.63,11,1,92.9,1,3,14.0,France,Restaurant,Mobile,5.6,,0
TX00004551,3892,19.16,12,5,16.5,1,2,,France,Restaurant,Carte physique,6.1,22.2,0
TX00004552,2141,39.28,23,2,146.9,0,4,1.2,UE,Autre,Sans contact,4.0,78.4,0
TX00004553,3265,13.04,17,0,19.1,0,1,3.5,France,E-commerce,Sans contact,5.7,78.1,0
TX00004554,3265,391.09,0,3,8.6,0,5,0.8,France,Voyage,Carte physique,4.9,60.0,0
TX00004555,1439,591.21,10,6,89.6,2,4,1.3,UE,Alimentaire,Carte physique,2.9,35.0,0
TX00004556,1618,71.33,7,5,129.9,0,2,0.1,UE,Restaurant,Sans contact,2.7,65.4,0
TX00004557,3039,27.23,9,5,152.7,2,2,0.6,France,Alimentaire,En ligne,5.9,40.4,0
TX00004558,1189,4.39,6,3,89.8,1,5,12.1,France,Voyage,Carte physique,3.7,72.3,0
TX00004559,4483,27.63,16,0,64.8,1,2,2.1,France,Santé,Sans contact,13.7,34.2,0
TX00004560,2032,129.34,3,2,3.8,1,4,8.0,France,Alimentaire,En ligne,3.3,63.1,0
TX00004561,1933,6.05,23,2,5.4,1,6,8.5,Hors-UE,Alimentaire,Carte physique,5.1,55.9,0
TX00004562,3422,22.1,6,6,17.3,1,4,11.2,France,Restaurant,Carte physique,7.8,60.3,0
TX00004563,2418,111.11,5,4,113.1,1,2,7.5,France,Alimentaire,En ligne,13.5,39.9,0
TX00004564,1099,20.33,20,0,5.5,1,5,2.9,France,Alimentaire,En ligne,11.2,78.7,0
TX00004565,4816,211.03,22,1,13.9,1,1,1.9,France,Alimentaire,Sans contact,3.5,53.8,0
TX00004566,1352,396.67,7,2,96.8,1,3,0.0,France,Alimentaire,Carte physique,3.7,47.9,0
TX00004567,2117,2.27,0,5,12.6,4,5,0.7,France,Autre,Carte physique,6.8,67.0,0
TX00004568,4546,12.43,10,4,4.8,0,3,,France,Autre,Mobile,7.8,52.5,0
TX00004569,3613,47.65,16,4,98.6,1,1,6.7,France,E-commerce,En ligne,3.3,56.6,0
TX00004570,1152,79.9,10,2,79.7,1,6,4.0,France,Alimentaire,En ligne,1.0,29.3,0
TX00004571,4893,15.72,10,5,3.2,1,4,2.0,France,Alimentaire,Carte physique,12.3,21.2,0
TX00004572,1635,5.57,10,4,97.0,1,4,0.9,France,E-commerce,Carte physique,10.7,47.4,0
TX00004573,4278,84.12,19,2,5.7,2,8,6.5,France,Alimentaire,En ligne,11.0,56.8,0
TX00004574,4414,21.8,12,1,2.7,1,5,10.0,UE,Alimentaire,En ligne,7.7,67.1,0
TX00004575,1590,25.43,23,1,7.5,1,1,5.2,Hors-UE,Restaurant,En ligne,4.9,32.1,0
TX00004576,3172,39.55,20,1,64.8,0,4,4.8,France,Alimentaire,Carte physique,5.5,54.2,0
TX00004577,3274,7.62,4,5,17.2,1,3,0.4,France,E-commerce,Carte physique,5.0,66.0,0
TX00004578,1833,87.21,3,5,54.8,0,5,1.7,France,Autre,Sans contact,4.7,68.7,0
TX00004579,4286,31.11,2,2,56.2,1,7,5.5,UE,Santé,En ligne,2.7,80.8,0
TX00004580,1798,39.17,17,0,34.0,2,4,4.3,France,Voyage,Carte physique,6.3,69.0,0
TX00004581,1299,2.43,8,5,49.6,2,1,5.2,France,Alimentaire,Carte physique,7.3,45.7,0
TX00004582,4578,43.88,20,4,36.3,1,4,1.9,France,Station-service,Sans contact,4.3,,0
TX00004583,1639,63.89,7,0,21.1,2,4,2.8,France,Restaurant,Carte physique,5.2,41.0,0
TX00004584,2485,5.84,22,3,33.2,1,7,5.2,Hors-UE,Alimentaire,Carte physique,3.2,40.5,0
TX00004585,4611,52.69,22,2,13.8,0,2,3.7,France,Alimentaire,Mobile,22.0,45.3,0
TX00004586,3661,53.62,12,2,78.1,1,2,2.4,France,Alimentaire,Carte physique,3.2,61.6,0
TX00004587,2904,19.39,8,2,1.5,0,6,7.3,France,Voyage,En ligne,10.0,20.3,0
TX00004588,4472,11.07,17,6,48.7,2,2,9.5,Hors-UE,Alimentaire,En ligne,3.2,46.6,0
TX00004589,1092,22.51,23,2,50.0,1,5,4.4,France,Alimentaire,Sans contact,2.8,58.5,0
TX00004590,4858,80.78,1,2,53.4,1,3,4.0,France,E-commerce,Carte physique,7.3,29.2,0
TX00004591,1154,8.97,3,5,60.3,1,3,1.7,Hors-UE,E-commerce,Sans contact,5.3,60.3,0
TX00004592,2124,35.3,4,5,51.7,1,2,2.1,France,E-commerce,Sans contact,8.6,49.5,0
TX00004593,4721,107.32,8,4,22.1,1,5,10.7,UE,Autre,Sans contact,6.6,76.7,0
TX00004594,4708,8.95,11,0,81.9,0,6,1.1,France,Station-service,Sans contact,4.4,80.8,0
TX00004595,4067,11.03,18,0,112.6,1,5,4.5,France,Autre,Carte physique,4.7,41.8,0
TX00004596,1549,17.0,11,0,19.7,1,7,2.0,France,Voyage,En ligne,5.2,53.6,0
TX00004597,1333,12.29,6,5,60.9,2,3,0.6,France,Station-service,Carte physique,4.2,60.3,0
TX00004598,2731,57.37,22,1,73.6,1,3,1.1,France,Autre,Carte physique,3.2,49.2,0
TX00004599,3284,48.73,13,2,275.6,0,1,0.4,France,Alimentaire,Sans contact,6.1,74.3,0
